tenant_id,yil,yil_durum,surec,kpi_id,pg,durum,etkin_hedef,config_hedef,snapshot_hedef,temel_hedef,cakisma,config_var,is_included,birim,periyot
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,353,Mevcut Müşterileri Ziyaret Sayısı,FALLBACK,50-59,,,50-59,,,,sayı,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,353,Mevcut Müşterileri Ziyaret Sayısı,FALLBACK,50-59,,,50-59,,,,sayı,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,353,Mevcut Müşterileri Ziyaret Sayısı,FALLBACK,50-59,,,50-59,,,,sayı,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,353,Mevcut Müşterileri Ziyaret Sayısı,FALLBACK,50-59,,,50-59,,,,sayı,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,353,Mevcut Müşterileri Ziyaret Sayısı,SNAPSHOT,50-59,,50-59,50-59,,,,sayı,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,353,Mevcut Müşterileri Ziyaret Sayısı,FALLBACK,50-59,,,50-59,,,,sayı,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,360,Satışlarda Hibe/Teşvik Payı,FALLBACK,60-69,,,60-69,,,,%,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,360,Satışlarda Hibe/Teşvik Payı,FALLBACK,60-69,,,60-69,,,,%,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,360,Satışlarda Hibe/Teşvik Payı,FALLBACK,60-69,,,60-69,,,,%,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,360,Satışlarda Hibe/Teşvik Payı,FALLBACK,60-69,,,60-69,,,,%,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,360,Satışlarda Hibe/Teşvik Payı,FALLBACK,60-69,,,60-69,,,,%,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,360,Satışlarda Hibe/Teşvik Payı,SNAPSHOT,60-69,,60-69,60-69,,,,%,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,360,Satışlarda Hibe/Teşvik Payı,FALLBACK,60-69,,,60-69,,,,%,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,359,Tavsiye Edilebilirlik Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,359,Tavsiye Edilebilirlik Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,359,Tavsiye Edilebilirlik Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,359,Tavsiye Edilebilirlik Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,359,Tavsiye Edilebilirlik Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,359,Tavsiye Edilebilirlik Oranı,SNAPSHOT,90-100,,90-100,90-100,,,,%,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,359,Tavsiye Edilebilirlik Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,343,Tekliflerin Sözleşmeye Dönüşme Oranı - Sürdürülebilirlik,FALLBACK,55-64,,,55-64,,EVET,EVET,%,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,343,Tekliflerin Sözleşmeye Dönüşme Oranı - Sürdürülebilirlik,FALLBACK,55-64,,,55-64,,EVET,EVET,%,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,343,Tekliflerin Sözleşmeye Dönüşme Oranı - Sürdürülebilirlik,FALLBACK,55-64,,,55-64,,EVET,EVET,%,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,343,Tekliflerin Sözleşmeye Dönüşme Oranı - Sürdürülebilirlik,FALLBACK,55-64,,,55-64,,EVET,EVET,%,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,343,Tekliflerin Sözleşmeye Dönüşme Oranı - Sürdürülebilirlik,FALLBACK,55-64,,,55-64,,EVET,HAYIR,%,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,343,Tekliflerin Sözleşmeye Dönüşme Oranı - Sürdürülebilirlik,SNAPSHOT,55-64,,55-64,55-64,,EVET,EVET,%,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,343,Tekliflerin Sözleşmeye Dönüşme Oranı - Sürdürülebilirlik,FALLBACK,55-64,,,55-64,,EVET,EVET,%,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,565,Tekliflerin Sözleşmeye Dönüşme Oranı - Yalın,FALLBACK,55-64,,,55-64,,,,%,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,565,Tekliflerin Sözleşmeye Dönüşme Oranı - Yalın,FALLBACK,55-64,,,55-64,,,,%,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,565,Tekliflerin Sözleşmeye Dönüşme Oranı - Yalın,FALLBACK,55-64,,,55-64,,,,%,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,565,Tekliflerin Sözleşmeye Dönüşme Oranı - Yalın,FALLBACK,55-64,,,55-64,,,,%,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,565,Tekliflerin Sözleşmeye Dönüşme Oranı - Yalın,SNAPSHOT,55-64,,55-64,55-64,,,,%,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,565,Tekliflerin Sözleşmeye Dönüşme Oranı - Yalın,SNAPSHOT,55-64,,55-64,55-64,,,,%,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,565,Tekliflerin Sözleşmeye Dönüşme Oranı - Yalın,FALLBACK,55-64,,,55-64,,,,%,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,341,Verilen Teklif Sayısı - Yalın,FALLBACK,40-44,,,40-44,,,,sayı,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,341,Verilen Teklif Sayısı - Yalın,FALLBACK,40-44,,,40-44,,,,sayı,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,341,Verilen Teklif Sayısı - Yalın,FALLBACK,40-44,,,40-44,,,,sayı,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,341,Verilen Teklif Sayısı - Yalın,FALLBACK,40-44,,,40-44,,,,sayı,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,341,Verilen Teklif Sayısı - Yalın,SNAPSHOT,40-44,,40-44,40-44,,,,sayı,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,341,Verilen Teklif Sayısı - Yalın,SNAPSHOT,40-44,,40-44,40-44,,,,sayı,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,341,Verilen Teklif Sayısı - Yalın,FALLBACK,40-44,,,40-44,,,,sayı,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,350,"Yapılan Etkinlik Sayısı (Panel, webinar, teknik gezi)",FALLBACK,6-8,,,6-8,,,,sayı,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,350,"Yapılan Etkinlik Sayısı (Panel, webinar, teknik gezi)",FALLBACK,6-8,,,6-8,,,,sayı,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,350,"Yapılan Etkinlik Sayısı (Panel, webinar, teknik gezi)",FALLBACK,6-8,,,6-8,,,,sayı,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,350,"Yapılan Etkinlik Sayısı (Panel, webinar, teknik gezi)",FALLBACK,6-8,,,6-8,,,,sayı,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,350,"Yapılan Etkinlik Sayısı (Panel, webinar, teknik gezi)",FALLBACK,6-8,,,6-8,,,,sayı,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,350,"Yapılan Etkinlik Sayısı (Panel, webinar, teknik gezi)",SNAPSHOT,6-8,,6-8,6-8,,,,sayı,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,350,"Yapılan Etkinlik Sayısı (Panel, webinar, teknik gezi)",FALLBACK,6-8,,,6-8,,,,sayı,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,352,Ziyaret Edilen Yeni Kurum Sayısı,FALLBACK,60-69,,,60-69,,,,sayı,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,352,Ziyaret Edilen Yeni Kurum Sayısı,FALLBACK,60-69,,,60-69,,,,sayı,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,352,Ziyaret Edilen Yeni Kurum Sayısı,FALLBACK,60-69,,,60-69,,,,sayı,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,352,Ziyaret Edilen Yeni Kurum Sayısı,FALLBACK,60-69,,,60-69,,,,sayı,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,352,Ziyaret Edilen Yeni Kurum Sayısı,FALLBACK,60-69,,,60-69,,,,sayı,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,352,Ziyaret Edilen Yeni Kurum Sayısı,SNAPSHOT,60-69,,60-69,60-69,,,,sayı,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,352,Ziyaret Edilen Yeni Kurum Sayısı,FALLBACK,60-69,,,60-69,,,,sayı,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,361,Ödüle Başvuran Kurum ve Kuruluş Sayısı,FALLBACK,8-11,,,8-11,,,,sayı,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,361,Ödüle Başvuran Kurum ve Kuruluş Sayısı,FALLBACK,8-11,,,8-11,,,,sayı,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,361,Ödüle Başvuran Kurum ve Kuruluş Sayısı,FALLBACK,8-11,,,8-11,,,,sayı,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,361,Ödüle Başvuran Kurum ve Kuruluş Sayısı,FALLBACK,8-11,,,8-11,,,,sayı,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,361,Ödüle Başvuran Kurum ve Kuruluş Sayısı,FALLBACK,8-11,,,8-11,,,,sayı,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,361,Ödüle Başvuran Kurum ve Kuruluş Sayısı,SNAPSHOT,8-11,,8-11,8-11,,,,sayı,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,361,Ödüle Başvuran Kurum ve Kuruluş Sayısı,FALLBACK,8-11,,,8-11,,,,sayı,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,356,Ürün/Hizmet Geliştirme Çalıştay Sayısı,FALLBACK,5-6,,,5-6,,,,sayı,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,356,Ürün/Hizmet Geliştirme Çalıştay Sayısı,FALLBACK,5-6,,,5-6,,,,sayı,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,356,Ürün/Hizmet Geliştirme Çalıştay Sayısı,FALLBACK,5-6,,,5-6,,,,sayı,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,356,Ürün/Hizmet Geliştirme Çalıştay Sayısı,FALLBACK,5-6,,,5-6,,,,sayı,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,356,Ürün/Hizmet Geliştirme Çalıştay Sayısı,FALLBACK,5-6,,,5-6,,,,sayı,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,356,Ürün/Hizmet Geliştirme Çalıştay Sayısı,SNAPSHOT,2-4,,2-4,5-6,EVET,,,sayı,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,356,Ürün/Hizmet Geliştirme Çalıştay Sayısı,FALLBACK,5-6,,,5-6,,,,sayı,Yıllık
16,2020,draft,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,392,Eğitim Genel Memnuniyet Oranı,FALLBACK,90-100,,,90-100,,,,%,Çeyreklik
16,2021,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,392,Eğitim Genel Memnuniyet Oranı,FALLBACK,90-100,,,90-100,,,,%,Çeyreklik
16,2022,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,392,Eğitim Genel Memnuniyet Oranı,FALLBACK,90-100,,,90-100,,,,%,Çeyreklik
16,2023,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,392,Eğitim Genel Memnuniyet Oranı,FALLBACK,90-100,,,90-100,,,,%,Çeyreklik
16,2024,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,392,Eğitim Genel Memnuniyet Oranı,FALLBACK,90-100,,,90-100,,,,%,Çeyreklik
16,2025,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,392,Eğitim Genel Memnuniyet Oranı,FALLBACK,90-100,,,90-100,,,,%,Çeyreklik
16,2026,active,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,392,Eğitim Genel Memnuniyet Oranı,FALLBACK,90-100,,,90-100,,,,%,Çeyreklik
16,2020,draft,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,370,Eğitim Planına Uyum Oranı,FALLBACK,100,,,100,,,,%,Çeyreklik
16,2021,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,370,Eğitim Planına Uyum Oranı,FALLBACK,100,,,100,,,,%,Çeyreklik
16,2022,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,370,Eğitim Planına Uyum Oranı,FALLBACK,100,,,100,,,,%,Çeyreklik
16,2023,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,370,Eğitim Planına Uyum Oranı,FALLBACK,100,,,100,,,,%,Çeyreklik
16,2024,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,370,Eğitim Planına Uyum Oranı,FALLBACK,100,,,100,,,,%,Çeyreklik
16,2025,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,370,Eğitim Planına Uyum Oranı,FALLBACK,100,,,100,,,,%,Çeyreklik
16,2026,active,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,370,Eğitim Planına Uyum Oranı,FALLBACK,100,,,100,,,,%,Çeyreklik
16,2020,draft,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,371,Eğitimi Çalıştay Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2021,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,371,Eğitimi Çalıştay Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2022,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,371,Eğitimi Çalıştay Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2023,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,371,Eğitimi Çalıştay Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2024,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,371,Eğitimi Çalıştay Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2025,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,371,Eğitimi Çalıştay Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2026,active,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,371,Eğitimi Çalıştay Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2020,draft,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,363,Eğitimlere Katılan Sektör Çeşidi Sayısı,FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2021,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,363,Eğitimlere Katılan Sektör Çeşidi Sayısı,FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2022,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,363,Eğitimlere Katılan Sektör Çeşidi Sayısı,FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2023,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,363,Eğitimlere Katılan Sektör Çeşidi Sayısı,FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2024,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,363,Eğitimlere Katılan Sektör Çeşidi Sayısı,FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2025,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,363,Eğitimlere Katılan Sektör Çeşidi Sayısı,FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2026,active,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,363,Eğitimlere Katılan Sektör Çeşidi Sayısı,FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2020,draft,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,387,Sürdürülebilirlik konusunda verilen eğitim sayısı,FALLBACK,-,,,-,,,,sayı,Yıllık
16,2021,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,387,Sürdürülebilirlik konusunda verilen eğitim sayısı,FALLBACK,-,,,-,,,,sayı,Yıllık
16,2022,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,387,Sürdürülebilirlik konusunda verilen eğitim sayısı,FALLBACK,-,,,-,,,,sayı,Yıllık
16,2023,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,387,Sürdürülebilirlik konusunda verilen eğitim sayısı,FALLBACK,-,,,-,,,,sayı,Yıllık
16,2024,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,387,Sürdürülebilirlik konusunda verilen eğitim sayısı,FALLBACK,-,,,-,,,,sayı,Yıllık
16,2025,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,387,Sürdürülebilirlik konusunda verilen eğitim sayısı,FALLBACK,-,,,-,,,,sayı,Yıllık
16,2026,active,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,387,Sürdürülebilirlik konusunda verilen eğitim sayısı,FALLBACK,-,,,-,,,,sayı,Yıllık
16,2020,draft,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,369,Verilen Eğitim Sayısı (kaç farklı modül),FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2021,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,369,Verilen Eğitim Sayısı (kaç farklı modül),FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2022,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,369,Verilen Eğitim Sayısı (kaç farklı modül),FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2023,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,369,Verilen Eğitim Sayısı (kaç farklı modül),FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2024,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,369,Verilen Eğitim Sayısı (kaç farklı modül),FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2025,closed,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,369,Verilen Eğitim Sayısı (kaç farklı modül),FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2026,active,SR5 - EĞİTİM HİZMETLERİ YÖNETİMİ SÜREÇ KARNESİ,369,Verilen Eğitim Sayısı (kaç farklı modül),FALLBACK,-,,,-,,,,sayı,Çeyreklik
16,2020,draft,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,535,Danışmanlık Gün Sayısı - Dijital,YOK,,,,,,,,Gün,Yıllık
16,2021,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,535,Danışmanlık Gün Sayısı - Dijital,YOK,,,,,,,,Gün,Yıllık
16,2022,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,535,Danışmanlık Gün Sayısı - Dijital,YOK,,,,,,,,Gün,Yıllık
16,2023,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,535,Danışmanlık Gün Sayısı - Dijital,YOK,,,,,,,,Gün,Yıllık
16,2024,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,535,Danışmanlık Gün Sayısı - Dijital,YOK,,,,,,,,Gün,Yıllık
16,2025,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,535,Danışmanlık Gün Sayısı - Dijital,YOK,,,,,,,,Gün,Yıllık
16,2026,active,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,535,Danışmanlık Gün Sayısı - Dijital,YOK,,,,,,,,Gün,Yıllık
16,2020,draft,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,534,Danışmanlık Gün Sayısı - Sürdürülebilirlik,YOK,,,,,,,,Gün,Yıllık
16,2021,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,534,Danışmanlık Gün Sayısı - Sürdürülebilirlik,YOK,,,,,,,,Gün,Yıllık
16,2022,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,534,Danışmanlık Gün Sayısı - Sürdürülebilirlik,YOK,,,,,,,,Gün,Yıllık
16,2023,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,534,Danışmanlık Gün Sayısı - Sürdürülebilirlik,YOK,,,,,,,,Gün,Yıllık
16,2024,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,534,Danışmanlık Gün Sayısı - Sürdürülebilirlik,YOK,,,,,,,,Gün,Yıllık
16,2025,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,534,Danışmanlık Gün Sayısı - Sürdürülebilirlik,YOK,,,,,,,,Gün,Yıllık
16,2026,active,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,534,Danışmanlık Gün Sayısı - Sürdürülebilirlik,YOK,,,,,,,,Gün,Yıllık
16,2020,draft,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,533,Danışmanlık Gün Sayısı - Yalın,FALLBACK,275-324,,,275-324,,,,Gün,Yıllık
16,2021,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,533,Danışmanlık Gün Sayısı - Yalın,SNAPSHOT,275-324,,275-324,275-324,,,,Gün,Yıllık
16,2022,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,533,Danışmanlık Gün Sayısı - Yalın,SNAPSHOT,275-324,,275-324,275-324,,,,Gün,Yıllık
16,2023,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,533,Danışmanlık Gün Sayısı - Yalın,SNAPSHOT,275-324,,275-324,275-324,,,,Gün,Yıllık
16,2024,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,533,Danışmanlık Gün Sayısı - Yalın,SNAPSHOT,275-324,,275-324,275-324,,,,Gün,Yıllık
16,2025,closed,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,533,Danışmanlık Gün Sayısı - Yalın,SNAPSHOT,275-324,,275-324,275-324,,,,Gün,Yıllık
16,2026,active,SR6 - DANIŞMANLIK HİZMETLERİ YÖNETİMİ  SÜREÇ KARNESİ,533,Danışmanlık Gün Sayısı - Yalın,FALLBACK,275-324,,,275-324,,,,Gün,Yıllık
